Time,Var1_1,Var1_2,Var1_3
15-Aug-2020 20:00:10,16.8009996414185,286.763906478882,29.0979766845703
15-Aug-2020 20:00:20,16.7419970035553,287.067890167236,29.1118812561035
15-Aug-2020 20:00:30,16.6489958763123,288.517951965332,29.0938568115234
15-Aug-2020 20:00:40,16.5879964828491,288.627982139587,29.1178894042969
15-Aug-2020 20:00:50,16.5059983730316,289.334893226624,29.1259574890137
15-Aug-2020 20:01:00,16.4459943771362,289.874911308289,29.1309356689453
15-Aug-2020 20:01:10,16.3609981536865,290.794968605042,29.1329956054688
15-Aug-2020 20:01:20,16.3150012493134,291.02897644043,29.1439819335938
15-Aug-2020 20:01:30,16.2299990653992,291.669011116028,29.1568565368652
15-Aug-2020 20:01:40,16.1809980869293,292.056918144226,29.1628646850586
15-Aug-2020 20:01:50,16.1119997501373,292.410016059875,29.179859161377
15-Aug-2020 20:02:00,16.049998998642,292.751908302307,29.1939353942871
15-Aug-2020 20:02:10,15.991997718811,293.275952339172,29.1999435424805
15-Aug-2020 20:02:20,15.9500002861023,293.198943138123,29.2219161987305
15-Aug-2020 20:02:30,15.8930003643036,293.751001358032,29.2258644104004
15-Aug-2020 20:02:40,15.8359944820404,294.304966926575,29.2299842834473
15-Aug-2020 20:02:50,15.7599985599518,294.930934906006,29.2389106750488
15-Aug-2020 20:03:00,15.7169997692108,295.0199842453,29.2548751831055
15-Aug-2020 20:03:10,15.678995847702,295.318961143494,29.2608833312988
15-Aug-2020 20:03:20,15.6139969825745,296.085953712463,29.2598533630371
15-Aug-2020 20:03:30,15.5929982662201,295.576930046082,29.2898941040039
15-Aug-2020 20:03:40,15.557998418808,295.43399810791,29.3118667602539
15-Aug-2020 20:03:50,15.5009984970093,296.297907829285,29.3029403686523
15-Aug-2020 20:04:00,15.4559969902039,296.244025230408,29.3259429931641
15-Aug-2020 20:04:10,15.3869986534119,297.248005867004,29.3178749084473
15-Aug-2020 20:04:20,15.3239965438843,297.463893890381,29.3379592895508
15-Aug-2020 20:04:30,15.2669966220856,298.207998275757,29.3348693847656
15-Aug-2020 20:04:40,15.2199983596802,298.382997512817,29.3499755859375
15-Aug-2020 20:04:50,15.1659965515137,298.692941665649,29.362850189209
15-Aug-2020 20:05:00,15.0889992713928,299.548983573914,29.3649101257324
15-Aug-2020 20:05:10,15.0429964065552,299.606919288635,29.3829345703125
15-Aug-2020 20:05:20,14.9829983711243,300.01699924469,29.3949508666992
15-Aug-2020 20:05:30,14.9230003356934,300.601959228516,29.3999290466309
15-Aug-2020 20:05:40,14.8679971694946,300.954937934875,29.4119453430176
15-Aug-2020 20:05:50,14.8090004920959,301.105976104736,29.4328880310059
15-Aug-2020 20:06:00,14.7669970989227,301.225900650024,29.446964263916
15-Aug-2020 20:06:10,14.7179961204529,301.609992980957,29.4548606872559
15-Aug-2020 20:06:20,14.6269977092743,302.54590511322,29.4608688354492
15-Aug-2020 20:06:30,14.6179974079132,302.39200592041,29.4709968566895
15-Aug-2020 20:06:40,14.5759999752045,302.536964416504,29.4849014282227
15-Aug-2020 20:06:50,14.5289957523346,302.486896514893,29.5089340209961
15-Aug-2020 20:07:00,14.4919991493225,302.799940109253,29.5139122009277
15-Aug-2020 20:07:10,14.4499957561493,303.122997283936,29.5209503173828
15-Aug-2020 20:07:20,14.3989980220795,303.903937339783,29.5139122009277
15-Aug-2020 20:07:30,14.3679976463318,303.867936134338,29.5298767089844
15-Aug-2020 20:07:40,14.3350005149841,303.802013397217,29.5479011535645
15-Aug-2020 20:07:50,14.2849981784821,304.504990577698,29.5439529418945
15-Aug-2020 20:08:00,14.2389953136444,304.762005805969,29.5559692382812
15-Aug-2020 20:08:10,14.2080008983612,304.991006851196,29.5609474182129
15-Aug-2020 20:08:20,14.1680002212524,305.4119348526,29.5638656616211
15-Aug-2020 20:08:30,14.1439974308014,305.207014083862,29.5829200744629
15-Aug-2020 20:08:40,14.0890002250671,305.954933166504,29.5798301696777
15-Aug-2020 20:08:50,14.0459954738617,306.31697177887,29.5858383178711
15-Aug-2020 20:09:00,14.0069961547852,306.227922439575,29.607982635498
15-Aug-2020 20:09:10,13.9729976654053,306.692957878113,29.6059226989746
15-Aug-2020 20:09:20,13.9469981193542,306.739926338196,29.6158790588379
15-Aug-2020 20:09:30,13.9090001583099,306.972980499268,29.6249771118164
15-Aug-2020 20:09:40,13.8969957828522,306.829929351807,29.6359634399414
15-Aug-2020 20:09:50,13.826996088028,307.403922080994,29.6469497680664
15-Aug-2020 20:10:00,13.8019979000092,307.719945907593,29.6469497680664
15-Aug-2020 20:10:10,13.7539982795715,308.19296836853,29.6508979797363
15-Aug-2020 20:10:20,13.7239992618561,308.425903320312,29.655876159668
15-Aug-2020 20:10:30,13.6909961700439,308.350920677185,29.6749305725098
15-Aug-2020 20:10:40,13.6659979820251,308.640003204346,29.6759605407715
15-Aug-2020 20:10:50,13.621997833252,309.063911437988,29.6799087524414
15-Aug-2020 20:11:00,13.5999977588654,308.984994888306,29.6929550170898
15-Aug-2020 20:11:10,13.5829985141754,308.963894844055,29.7018814086914
15-Aug-2020 20:11:20,13.5519981384277,309.303998947144,29.7039413452148
15-Aug-2020 20:11:30,13.5009944438934,309.946894645691,29.7039413452148
15-Aug-2020 20:11:40,13.4679973125458,310.078978538513,29.7138977050781
15-Aug-2020 20:11:50,13.4379982948303,310.503959655762,29.7118377685547
15-Aug-2020 20:12:00,13.4130001068115,310.33992767334,29.7298622131348
15-Aug-2020 20:12:10,13.3789956569672,310.627937316895,29.7348403930664
15-Aug-2020 20:12:20,13.3499979972839,310.923933982849,29.7379302978516
15-Aug-2020 20:12:30,13.3149981498718,311.192989349365,29.7439384460449
15-Aug-2020 20:12:40,13.2849991321564,311.210989952087,29.7578430175781
15-Aug-2020 20:12:50,13.2420003414154,311.578989028931,29.7638511657715
15-Aug-2020 20:13:00,13.2029950618744,312.015891075134,29.7669410705566
15-Aug-2020 20:13:10,13.154000043869,312.731981277466,29.761962890625
15-Aug-2020 20:13:20,13.1029963493347,313.091993331909,29.77294921875
15-Aug-2020 20:13:30,13.0779981613159,313.115954399109,29.783935546875
15-Aug-2020 20:13:40,13.0419969558716,313.272953033447,29.794921875
15-Aug-2020 20:13:50,13.0079984664917,313.475012779236,29.8038482666016
15-Aug-2020 20:14:00,12.9719972610474,313.723921775818,29.8108863830566
15-Aug-2020 20:14:10,12.9579961299896,313.589930534363,29.8229026794434
15-Aug-2020 20:14:20,12.9319965839386,313.503980636597,29.8388671875
15-Aug-2020 20:14:30,12.8949999809265,314.178943634033,29.8309707641602
15-Aug-2020 20:14:40,12.8619968891144,314.468026161194,29.8359489440918
15-Aug-2020 20:14:50,12.8509998321533,314.2329454422,29.849853515625
15-Aug-2020 20:15:00,12.8099977970123,314.857959747314,29.8459053039551
15-Aug-2020 20:15:10,12.7989947795868,314.669966697693,29.8589515686035
15-Aug-2020 20:15:20,12.7599954605103,315.029978752136,29.8639297485352
15-Aug-2020 20:15:30,12.7339959144592,315.163969993591,29.8709678649902
15-Aug-2020 20:15:40,12.6929998397827,315.689921379089,29.8709678649902
15-Aug-2020 20:15:50,12.6719951629639,315.619945526123,29.8838424682617
15-Aug-2020 20:16:00,12.6499950885773,315.696954727173,29.8919105529785
15-Aug-2020 20:16:10,12.6329958438873,315.922975540161,29.8908805847168
15-Aug-2020 20:16:20,12.611997127533,316.016912460327,29.8979187011719
15-Aug-2020 20:16:30,12.5939965248108,315.957903862,29.9089050292969
15-Aug-2020 20:16:40,12.570995092392,316.125988960266,29.9128532409668
15-Aug-2020 20:16:50,12.5459969043732,316.697955131531,29.9039268493652
15-Aug-2020 20:17:00,12.5050008296967,316.965937614441,29.9138832092285
15-Aug-2020 20:17:10,12.4929964542389,316.908001899719,29.9219512939453
15-Aug-2020 20:17:20,12.4629974365234,317.167997360229,29.9258995056152
15-Aug-2020 20:17:30,12.4379992485046,317.507982254028,29.9258995056152
15-Aug-2020 20:17:40,12.4029994010925,317.844986915588,29.9298477172852
15-Aug-2020 20:17:50,12.3799979686737,317.897915840149,29.9389457702637
15-Aug-2020 20:18:00,12.3419940471649,317.909002304077,29.9569702148438
15-Aug-2020 20:18:10,12.3139977455139,318.585991859436,29.944953918457
15-Aug-2020 20:18:20,12.2829973697662,318.915009498596,29.9478721618652
15-Aug-2020 20:18:30,12.2519969940186,319.106936454773,29.955940246582
15-Aug-2020 20:18:40,12.2239947319031,319.042921066284,29.970874786377
15-Aug-2020 20:18:50,12.1829986572266,319.594979286194,29.970874786377
15-Aug-2020 20:19:00,12.1549963951111,319.694995880127,29.9799728393555
15-Aug-2020 20:19:10,12.1329963207245,319.491982460022,29.9988555908203
15-Aug-2020 20:19:20,12.1059954166412,320.073008537292,29.9899291992188
15-Aug-2020 20:19:30,12.0919942855835,320.046901702881,29.9979972839355
15-Aug-2020 20:19:40,12.0559990406036,320.502996444702,29.9988555908203
15-Aug-2020 20:19:50,12.0299994945526,320.663928985596,30.0048637390137
15-Aug-2020 20:20:00,12.0069980621338,320.935964584351,30.0058937072754
15-Aug-2020 20:20:10,11.9859993457794,320.907950401306,30.0168800354004
15-Aug-2020 20:20:20,11.9769990444183,320.55401802063,30.0349044799805
15-Aug-2020 20:20:30,11.9459986686707,321.195006370544,30.0259780883789
15-Aug-2020 20:20:40,11.9209945201874,321.249961853027,30.0369644165039
