Time,Var1_1,Var1_2,Var1_3
15-Aug-2020 20:00:10,14.3339991569519,309.808969497681,29.981861114502
15-Aug-2020 20:00:20,14.2769992351532,310.531973838806,29.981861114502
15-Aug-2020 20:00:30,14.1979992389679,311.560988426208,29.9799728393555
15-Aug-2020 20:00:40,14.2009973526001,311.050891876221,29.9979972839355
15-Aug-2020 20:00:50,14.0899956226349,311.911940574646,30.0179100036621
15-Aug-2020 20:01:00,14.0529990196228,312.150001525879,30.0259780883789
15-Aug-2020 20:01:10,14.0630006790161,312.310934066772,30.0149917602539
15-Aug-2020 20:01:20,14.139997959137,311.123967170715,30.0239181518555
15-Aug-2020 20:01:30,13.9379978179932,313.627958297729,30.0249481201172
15-Aug-2020 20:01:40,13.8719975948334,314.098000526428,30.0379943847656
15-Aug-2020 20:01:50,13.8059973716736,315.071940422058,30.032844543457
15-Aug-2020 20:02:00,13.87699842453,313.432931900024,30.0609970092773
15-Aug-2020 20:02:10,13.850998878479,313.432931900024,30.0728416442871
15-Aug-2020 20:02:20,13.8040006160736,313.773989677429,30.0819396972656
15-Aug-2020 20:02:30,13.7349963188171,314.570903778076,30.0848579406738
15-Aug-2020 20:02:40,13.7030005455017,315.277934074402,30.0738716125488
15-Aug-2020 20:02:50,13.6940002441406,315.072894096375,30.0858879089355
15-Aug-2020 20:03:00,13.6389970779419,315.407991409302,30.098934173584
15-Aug-2020 20:03:10,13.6159956455231,315.391898155212,30.1109504699707
15-Aug-2020 20:03:20,13.4869992733002,316.718935966492,30.1229667663574
15-Aug-2020 20:03:30,13.5319948196411,316.262006759644,30.1179885864258
15-Aug-2020 20:03:40,13.5769963264465,315.285921096802,30.1329231262207
15-Aug-2020 20:03:50,13.6059999465942,314.855933189392,30.1349830627441
15-Aug-2020 20:04:00,13.5209977626801,315.837979316711,30.1389312744141
15-Aug-2020 20:04:10,13.4269952774048,316.941022872925,30.1418495178223
15-Aug-2020 20:04:20,13.3579969406128,317.492008209229,30.1548957824707
15-Aug-2020 20:04:30,13.3249998092651,317.677974700928,30.1639938354492
15-Aug-2020 20:04:40,13.3459985256195,317.649960517883,30.1548957824707
15-Aug-2020 20:04:50,13.3939981460571,316.419005393982,30.1768684387207
15-Aug-2020 20:05:00,13.2499992847443,318.182945251465,30.1809883117676
15-Aug-2020 20:05:10,13.264000415802,317.938923835754,30.1828765869141
15-Aug-2020 20:05:20,13.2259964942932,318.040013313293,30.1969528198242
15-Aug-2020 20:05:30,13.239997625351,317.84188747406,30.1979827880859
15-Aug-2020 20:05:40,13.2409989833832,317.523002624512,30.2089691162109
15-Aug-2020 20:05:50,13.1599962711334,318.737983703613,30.2029609680176
15-Aug-2020 20:06:00,13.1859958171844,318.174004554749,30.2108573913574
15-Aug-2020 20:06:10,13.0799949169159,319.425940513611,30.2158355712891
15-Aug-2020 20:06:20,13.045996427536,319.682002067566,30.2228736877441
15-Aug-2020 20:06:30,13.0859971046448,318.976998329163,30.2299118041992
15-Aug-2020 20:06:40,13.0429983139038,318.875908851624,30.2539443969727
15-Aug-2020 20:06:50,12.9519999027252,319.705963134766,30.2659606933594
15-Aug-2020 20:07:00,12.8369987010956,321.219921112061,30.2659606933594
15-Aug-2020 20:07:10,12.797999382019,321.486949920654,30.2748870849609
15-Aug-2020 20:07:20,12.7519965171814,322.268962860107,30.2678489685059
15-Aug-2020 20:07:30,12.7559959888458,321.932911872864,30.2779769897461
15-Aug-2020 20:07:40,12.7659976482391,321.550965309143,30.2879333496094
